Site,Location,File,Date,Time,#Flowers,#Number,Insect,#Minutes,
c4.1,Loc1,c4.1_20170706_071700.jpg,20170706,717,1,,,,
c4.1,Loc1,c4.1_20170706_071800.jpg,20170706,718,1,,,,
c4.1,Loc1,c4.1_20170706_071900.jpg,20170706,719,1,,,,
c4.1,Loc1,c4.1_20170706_072000.jpg,20170706,720,1,,,,
c4.1,Loc1,c4.1_20170706_072100.jpg,20170706,721,1,,,,
c4.1,Loc1,c4.1_20170706_072200.jpg,20170706,722,1,,,,
c4.1,Loc1,c4.1_20170706_072300.jpg,20170706,723,1,,,,
c4.1,Loc1,c4.1_20170706_072400.jpg,20170706,724,1,,,,
c4.1,Loc1,c4.1_20170706_072500.jpg,20170706,725,1,,,,
c4.1,Loc1,c4.1_20170706_072600.jpg,20170706,726,1,,,,
c4.1,Loc1,c4.1_20170706_072700.jpg,20170706,727,1,,,,
c4.1,Loc1,c4.1_20170706_072800.jpg,20170706,728,1,,,,
c4.1,Loc1,c4.1_20170706_072900.jpg,20170706,729,1,,,,
c4.1,Loc1,c4.1_20170706_073000.jpg,20170706,730,1,,,,
c4.1,Loc1,c4.1_20170706_073100.jpg,20170706,731,1,,,,
c4.1,Loc1,c4.1_20170706_073200.jpg,20170706,732,1,,,,
c4.1,Loc1,c4.1_20170706_073300.jpg,20170706,733,1,,,,
c4.1,Loc1,c4.1_20170706_073400.jpg,20170706,734,1,,,,
c4.1,Loc1,c4.1_20170706_073500.jpg,20170706,735,1,,,,
c4.1,Loc1,c4.1_20170706_073600.jpg,20170706,736,1,,,,
c4.1,Loc1,c4.1_20170706_073700.jpg,20170706,737,1,,,,
c4.1,Loc1,c4.1_20170706_073800.jpg,20170706,738,1,,,,
c4.1,Loc1,c4.1_20170706_073900.jpg,20170706,739,1,,,,
c4.1,Loc1,c4.1_20170706_074000.jpg,20170706,740,1,,,,
c4.1,Loc1,c4.1_20170706_074100.jpg,20170706,741,1,,,,
c4.1,Loc1,c4.1_20170706_074200.jpg,20170706,742,1,,,,
c4.1,Loc1,c4.1_20170706_074300.jpg,20170706,743,1,,,,
c4.1,Loc1,c4.1_20170706_074400.jpg,20170706,744,1,,,,
c4.1,Loc1,c4.1_20170706_074500.jpg,20170706,745,1,,,,
c4.1,Loc1,c4.1_20170706_074600.jpg,20170706,746,1,,,,
c4.1,Loc1,c4.1_20170706_074700.jpg,20170706,747,1,,,,
c4.1,Loc1,c4.1_20170706_074800.jpg,20170706,748,1,,,,
c4.1,Loc1,c4.1_20170706_074900.jpg,20170706,749,1,,,,
c4.1,Loc1,c4.1_20170706_075000.jpg,20170706,750,1,,,,
c4.1,Loc1,c4.1_20170706_075100.jpg,20170706,751,1,,,,
c4.1,Loc1,c4.1_20170706_075200.jpg,20170706,752,1,,,,
c4.1,Loc1,c4.1_20170706_075300.jpg,20170706,753,1,,,,
c4.1,Loc1,c4.1_20170706_075400.jpg,20170706,754,1,,,,
c4.1,Loc1,c4.1_20170706_075500.jpg,20170706,755,1,,,,
c4.1,Loc1,c4.1_20170706_075600.jpg,20170706,756,1,,,,
c4.1,Loc1,c4.1_20170706_075700.jpg,20170706,757,1,,,,
c4.1,Loc1,c4.1_20170706_075800.jpg,20170706,758,1,,,,
c4.1,Loc1,c4.1_20170706_075900.jpg,20170706,759,1,,,,
c4.1,Loc1,c4.1_20170706_080000.jpg,20170706,800,1,,,,
c4.1,Loc1,c4.1_20170706_080100.jpg,20170706,801,1,,,,
c4.1,Loc1,c4.1_20170706_080200.jpg,20170706,802,1,,,,
c4.1,Loc1,c4.1_20170706_080300.jpg,20170706,803,1,,,,
c4.1,Loc1,c4.1_20170706_080400.jpg,20170706,804,1,,,,
c4.1,Loc1,c4.1_20170706_080500.jpg,20170706,805,1,,,,
c4.1,Loc1,c4.1_20170706_080600.jpg,20170706,806,1,,,,
c4.1,Loc1,c4.1_20170706_080700.jpg,20170706,807,1,,,,
c4.1,Loc1,c4.1_20170706_080800.jpg,20170706,808,1,,,,
c4.1,Loc1,c4.1_20170706_080900.jpg,20170706,809,1,,,,
c4.1,Loc1,c4.1_20170706_081000.jpg,20170706,810,1,,,,
c4.1,Loc1,c4.1_20170706_081100.jpg,20170706,811,1,,,,
c4.1,Loc1,c4.1_20170706_081200.jpg,20170706,812,1,,,,
c4.1,Loc1,c4.1_20170706_081300.jpg,20170706,813,1,,,,
c4.1,Loc1,c4.1_20170706_081400.jpg,20170706,814,1,,,,
c4.1,Loc1,c4.1_20170706_081500.jpg,20170706,815,1,,,,
c4.1,Loc1,c4.1_20170706_081600.jpg,20170706,816,1,,,,
c4.1,Loc1,c4.1_20170706_081700.jpg,20170706,817,1,,,,
c4.1,Loc1,c4.1_20170706_081800.jpg,20170706,818,1,,,,
c4.1,Loc1,c4.1_20170706_081900.jpg,20170706,819,1,,,,
c4.1,Loc1,c4.1_20170706_082000.jpg,20170706,820,1,,,,
c4.1,Loc1,c4.1_20170706_082100.jpg,20170706,821,1,,,,
c4.1,Loc1,c4.1_20170706_082200.jpg,20170706,822,1,,,,
c4.1,Loc1,c4.1_20170706_082300.jpg,20170706,823,1,,,,
c4.1,Loc1,c4.1_20170706_082400.jpg,20170706,824,1,,,,
c4.1,Loc1,c4.1_20170706_082500.jpg,20170706,825,1,,,,
c4.1,Loc1,c4.1_20170706_082600.jpg,20170706,826,1,,,,
c4.1,Loc1,c4.1_20170706_082700.jpg,20170706,827,1,1,,3,
c4.1,Loc1,c4.1_20170706_082800.jpg,20170706,828,1,1,,,
c4.1,Loc1,c4.1_20170706_082900.jpg,20170706,829,1,1,,,
c4.1,Loc1,c4.1_20170706_083000.jpg,20170706,830,1,,,,
c4.1,Loc1,c4.1_20170706_083100.jpg,20170706,831,1,1,,3,
c4.1,Loc1,c4.1_20170706_083200.jpg,20170706,832,1,1,,,
c4.1,Loc1,c4.1_20170706_083300.jpg,20170706,833,1,1,,,
c4.1,Loc1,c4.1_20170706_083400.jpg,20170706,834,1,,,,
c4.1,Loc1,c4.1_20170706_083500.jpg,20170706,835,1,,,,
c4.1,Loc1,c4.1_20170706_083600.jpg,20170706,836,1,,,,
c4.1,Loc1,c4.1_20170706_083700.jpg,20170706,837,1,,,,
c4.1,Loc1,c4.1_20170706_083800.jpg,20170706,838,1,,,,
c4.1,Loc1,c4.1_20170706_083900.jpg,20170706,839,1,,,,
c4.1,Loc1,c4.1_20170706_084000.jpg,20170706,840,1,1,lepidoptera,1,
c4.1,Loc1,c4.1_20170706_084100.jpg,20170706,841,1,,,,
c4.1,Loc1,c4.1_20170706_084200.jpg,20170706,842,1,,,,
c4.1,Loc1,c4.1_20170706_084300.jpg,20170706,843,1,,,,
c4.1,Loc1,c4.1_20170706_084400.jpg,20170706,844,1,,,,
c4.1,Loc1,c4.1_20170706_084500.jpg,20170706,845,1,,,,
c4.1,Loc1,c4.1_20170706_084600.jpg,20170706,846,1,,,,
c4.1,Loc1,c4.1_20170706_084700.jpg,20170706,847,1,,,,
c4.1,Loc1,c4.1_20170706_084800.jpg,20170706,848,1,1,,1,
c4.1,Loc1,c4.1_20170706_084900.jpg,20170706,849,1,,,,
c4.1,Loc1,c4.1_20170706_085000.jpg,20170706,850,1,,,,
c4.1,Loc1,c4.1_20170706_085100.jpg,20170706,851,1,,,,
c4.1,Loc1,c4.1_20170706_085200.jpg,20170706,852,1,,,,
c4.1,Loc1,c4.1_20170706_085300.jpg,20170706,853,1,1,,1,
c4.1,Loc1,c4.1_20170706_085400.jpg,20170706,854,1,,,,
c4.1,Loc1,c4.1_20170706_085500.jpg,20170706,855,1,,,,
c4.1,Loc1,c4.1_20170706_085600.jpg,20170706,856,1,,,,
c4.1,Loc1,c4.1_20170706_085700.jpg,20170706,857,1,,,,
c4.1,Loc1,c4.1_20170706_085800.jpg,20170706,858,1,,,,
c4.1,Loc1,c4.1_20170706_085900.jpg,20170706,859,1,,,,
c4.1,Loc1,c4.1_20170706_090000.jpg,20170706,900,1,,,,
c4.1,Loc1,c4.1_20170706_090100.jpg,20170706,901,1,,,,
c4.1,Loc1,c4.1_20170706_090200.jpg,20170706,902,1,,,,
c4.1,Loc1,c4.1_20170706_090300.jpg,20170706,903,1,,,,
c4.1,Loc1,c4.1_20170706_090400.jpg,20170706,904,1,,,,
c4.1,Loc1,c4.1_20170706_090500.jpg,20170706,905,1,,,,
c4.1,Loc1,c4.1_20170706_090600.jpg,20170706,906,1,,,,
c4.1,Loc1,c4.1_20170706_090700.jpg,20170706,907,1,,,,
c4.1,Loc1,c4.1_20170706_090800.jpg,20170706,908,1,,,,
c4.1,Loc1,c4.1_20170706_090900.jpg,20170706,909,1,,,,
c4.1,Loc1,c4.1_20170706_091000.jpg,20170706,910,1,,,,
c4.1,Loc1,c4.1_20170706_091100.jpg,20170706,911,1,,,,
c4.1,Loc1,c4.1_20170706_091200.jpg,20170706,912,1,,,,
c4.1,Loc1,c4.1_20170706_091300.jpg,20170706,913,1,,,,
c4.1,Loc1,c4.1_20170706_091400.jpg,20170706,914,1,,,,
c4.1,Loc1,c4.1_20170706_091500.jpg,20170706,915,1,,,,
c4.1,Loc1,c4.1_20170706_091600.jpg,20170706,916,1,,,,
c4.1,Loc1,c4.1_20170706_091700.jpg,20170706,917,1,1,,1,
c4.1,Loc1,c4.1_20170706_091800.jpg,20170706,918,1,,,,
c4.1,Loc1,c4.1_20170706_091900.jpg,20170706,919,1,,,,
c4.1,Loc1,c4.1_20170706_092000.jpg,20170706,920,1,,,,
c4.1,Loc1,c4.1_20170706_092100.jpg,20170706,921,1,,,,
c4.1,Loc1,c4.1_20170706_092200.jpg,20170706,922,1,,,,
c4.1,Loc1,c4.1_20170706_092300.jpg,20170706,923,1,1,,1,
c4.1,Loc1,c4.1_20170706_092400.jpg,20170706,924,1,,,,
c4.1,Loc1,c4.1_20170706_092500.jpg,20170706,925,1,1,,1,
c4.1,Loc1,c4.1_20170706_092600.jpg,20170706,926,1,1,,1,
c4.1,Loc1,c4.1_20170706_092700.jpg,20170706,927,1,,,,
c4.1,Loc1,c4.1_20170706_092800.jpg,20170706,928,1,1,,3,
c4.1,Loc1,c4.1_20170706_092900.jpg,20170706,929,1,1,,,
c4.1,Loc1,c4.1_20170706_093000.jpg,20170706,930,1,1,,,
c4.1,Loc1,c4.1_20170706_093100.jpg,20170706,931,1,,,,
c4.1,Loc1,c4.1_20170706_093200.jpg,20170706,932,1,,,,
c4.1,Loc1,c4.1_20170706_093300.jpg,20170706,933,1,,,,
c4.1,Loc1,c4.1_20170706_093400.jpg,20170706,934,1,,,,
c4.1,Loc1,c4.1_20170706_093500.jpg,20170706,935,1,,,,
c4.1,Loc1,c4.1_20170706_093600.jpg,20170706,936,1,,,,
c4.1,Loc1,c4.1_20170706_093700.jpg,20170706,937,1,,,,
c4.1,Loc1,c4.1_20170706_093800.jpg,20170706,938,1,,,,
c4.1,Loc1,c4.1_20170706_093900.jpg,20170706,939,1,,,,
c4.1,Loc1,c4.1_20170706_094000.jpg,20170706,940,1,,,,
c4.1,Loc1,c4.1_20170706_094100.jpg,20170706,941,1,,,,
c4.1,Loc1,c4.1_20170706_094200.jpg,20170706,942,1,,,,
c4.1,Loc1,c4.1_20170706_094300.jpg,20170706,943,1,,,,
c4.1,Loc1,c4.1_20170706_094400.jpg,20170706,944,1,,,,
c4.1,Loc1,c4.1_20170706_094500.jpg,20170706,945,1,,,,
c4.1,Loc1,c4.1_20170706_094600.jpg,20170706,946,1,1,,1,
c4.1,Loc1,c4.1_20170706_094700.jpg,20170706,947,1,,,,
c4.1,Loc1,c4.1_20170706_094800.jpg,20170706,948,1,,,,
c4.1,Loc1,c4.1_20170706_094900.jpg,20170706,949,1,,,,
c4.1,Loc1,c4.1_20170706_095000.jpg,20170706,950,1,,,,
c4.1,Loc1,c4.1_20170706_095100.jpg,20170706,951,1,,,,
c4.1,Loc1,c4.1_20170706_095200.jpg,20170706,952,1,,,,
c4.1,Loc1,c4.1_20170706_095300.jpg,20170706,953,1,,,,
c4.1,Loc1,c4.1_20170706_095400.jpg,20170706,954,1,,,,
c4.1,Loc1,c4.1_20170706_095500.jpg,20170706,955,1,,,,
c4.1,Loc1,c4.1_20170706_095600.jpg,20170706,956,1,,,,
c4.1,Loc1,c4.1_20170706_095700.jpg,20170706,957,1,,,,
c4.1,Loc1,c4.1_20170706_095800.jpg,20170706,958,1,1,,1,
c4.1,Loc1,c4.1_20170706_095900.jpg,20170706,959,1,,,,
c4.1,Loc1,c4.1_20170706_100000.jpg,20170706,1000,1,,,,
c4.1,Loc1,c4.1_20170706_100100.jpg,20170706,1001,1,1,,1,
c4.1,Loc1,c4.1_20170706_100200.jpg,20170706,1002,1,,,,
c4.1,Loc1,c4.1_20170706_100300.jpg,20170706,1003,1,,,,
c4.1,Loc1,c4.1_20170706_100400.jpg,20170706,1004,1,,,,
c4.1,Loc1,c4.1_20170706_100500.jpg,20170706,1005,1,,,,
c4.1,Loc1,c4.1_20170706_100600.jpg,20170706,1006,1,,,,
c4.1,Loc1,c4.1_20170706_100700.jpg,20170706,1007,1,,,,
c4.1,Loc1,c4.1_20170706_100800.jpg,20170706,1008,1,,,,
c4.1,Loc1,c4.1_20170706_100900.jpg,20170706,1009,1,,,,
c4.1,Loc1,c4.1_20170706_101000.jpg,20170706,1010,1,,,,
c4.1,Loc1,c4.1_20170706_101100.jpg,20170706,1011,1,1,,9,
c4.1,Loc1,c4.1_20170706_101200.jpg,20170706,1012,1,1,,,
c4.1,Loc1,c4.1_20170706_101300.jpg,20170706,1013,1,1,,,
c4.1,Loc1,c4.1_20170706_101400.jpg,20170706,1014,1,1,,,
c4.1,Loc1,c4.1_20170706_101500.jpg,20170706,1015,1,1,,,
c4.1,Loc1,c4.1_20170706_101600.jpg,20170706,1016,1,1,,,
c4.1,Loc1,c4.1_20170706_101700.jpg,20170706,1017,1,1,,,
c4.1,Loc1,c4.1_20170706_101800.jpg,20170706,1018,1,1,,,
c4.1,Loc1,c4.1_20170706_101900.jpg,20170706,1019,1,1,,,
c4.1,Loc1,c4.1_20170706_102000.jpg,20170706,1020,1,,,,
c4.1,Loc1,c4.1_20170706_102100.jpg,20170706,1021,1,,,,
c4.1,Loc1,c4.1_20170706_102200.jpg,20170706,1022,1,,,,
c4.1,Loc1,c4.1_20170706_102300.jpg,20170706,1023,1,,,,
c4.1,Loc1,c4.1_20170706_102400.jpg,20170706,1024,1,,,,
c4.1,Loc1,c4.1_20170706_102500.jpg,20170706,1025,1,,,,
c4.1,Loc1,c4.1_20170706_102600.jpg,20170706,1026,1,1,,53,
c4.1,Loc1,c4.1_20170706_102700.jpg,20170706,1027,1,1,,,
c4.1,Loc1,c4.1_20170706_102800.jpg,20170706,1028,1,1,,,
c4.1,Loc1,c4.1_20170706_102900.jpg,20170706,1029,1,1,,,
c4.1,Loc1,c4.1_20170706_103000.jpg,20170706,1030,1,1,,,
c4.1,Loc1,c4.1_20170706_103100.jpg,20170706,1031,1,1,,,
c4.1,Loc1,c4.1_20170706_103200.jpg,20170706,1032,1,1,,,
c4.1,Loc1,c4.1_20170706_103300.jpg,20170706,1033,1,1,,,
c4.1,Loc1,c4.1_20170706_103400.jpg,20170706,1034,1,1,,,
c4.1,Loc1,c4.1_20170706_103500.jpg,20170706,1035,1,1,,,
c4.1,Loc1,c4.1_20170706_103600.jpg,20170706,1036,1,1,,,
c4.1,Loc1,c4.1_20170706_103700.jpg,20170706,1037,1,1,,,
c4.1,Loc1,c4.1_20170706_103800.jpg,20170706,1038,1,1,,,
c4.1,Loc1,c4.1_20170706_103900.jpg,20170706,1039,1,1,,,
c4.1,Loc1,c4.1_20170706_104000.jpg,20170706,1040,1,1,,,
c4.1,Loc1,c4.1_20170706_104100.jpg,20170706,1041,1,1,,,
c4.1,Loc1,c4.1_20170706_104200.jpg,20170706,1042,1,1,,,
c4.1,Loc1,c4.1_20170706_104300.jpg,20170706,1043,1,1,,,
c4.1,Loc1,c4.1_20170706_104400.jpg,20170706,1044,1,1,,,
c4.1,Loc1,c4.1_20170706_104500.jpg,20170706,1045,1,1,,,
c4.1,Loc1,c4.1_20170706_104600.jpg,20170706,1046,1,1,,,
c4.1,Loc1,c4.1_20170706_104700.jpg,20170706,1047,1,1,,,
c4.1,Loc1,c4.1_20170706_104800.jpg,20170706,1048,1,1,,,
c4.1,Loc1,c4.1_20170706_104900.jpg,20170706,1049,1,1,,,
c4.1,Loc1,c4.1_20170706_105000.jpg,20170706,1050,1,1,,,
c4.1,Loc1,c4.1_20170706_105100.jpg,20170706,1051,1,1,,,
c4.1,Loc1,c4.1_20170706_105200.jpg,20170706,1052,1,1,,,
c4.1,Loc1,c4.1_20170706_105300.jpg,20170706,1053,1,1,,,
c4.1,Loc1,c4.1_20170706_105400.jpg,20170706,1054,1,1,,,
c4.1,Loc1,c4.1_20170706_105500.jpg,20170706,1055,1,1,,,
c4.1,Loc1,c4.1_20170706_105600.jpg,20170706,1056,1,1,,,
c4.1,Loc1,c4.1_20170706_105700.jpg,20170706,1057,1,1,,,
c4.1,Loc1,c4.1_20170706_105800.jpg,20170706,1058,1,1,,,
c4.1,Loc1,c4.1_20170706_105900.jpg,20170706,1059,1,1,,,
c4.1,Loc1,c4.1_20170706_110000.jpg,20170706,1100,1,1,,,
c4.1,Loc1,c4.1_20170706_110100.jpg,20170706,1101,1,1,,,
c4.1,Loc1,c4.1_20170706_110200.jpg,20170706,1102,1,1,,,
c4.1,Loc1,c4.1_20170706_110300.jpg,20170706,1103,1,1,,,
c4.1,Loc1,c4.1_20170706_110400.jpg,20170706,1104,1,1,,,
c4.1,Loc1,c4.1_20170706_110500.jpg,20170706,1105,1,1,,,
c4.1,Loc1,c4.1_20170706_110600.jpg,20170706,1106,1,1,,,
c4.1,Loc1,c4.1_20170706_110700.jpg,20170706,1107,1,1,,,
c4.1,Loc1,c4.1_20170706_110800.jpg,20170706,1108,1,1,,,
c4.1,Loc1,c4.1_20170706_110900.jpg,20170706,1109,1,1,,,
c4.1,Loc1,c4.1_20170706_111000.jpg,20170706,1110,1,1,,,
c4.1,Loc1,c4.1_20170706_111100.jpg,20170706,1111,1,1,,,
c4.1,Loc1,c4.1_20170706_111200.jpg,20170706,1112,1,1,,,
c4.1,Loc1,c4.1_20170706_111300.jpg,20170706,1113,1,1,,,
c4.1,Loc1,c4.1_20170706_111400.jpg,20170706,1114,1,1,,,
c4.1,Loc1,c4.1_20170706_111500.jpg,20170706,1115,1,1,,,
c4.1,Loc1,c4.1_20170706_111600.jpg,20170706,1116,1,1,,,
c4.1,Loc1,c4.1_20170706_111700.jpg,20170706,1117,1,1,,,
c4.1,Loc1,c4.1_20170706_111800.jpg,20170706,1118,1,1,,,
c4.1,Loc1,c4.1_20170706_111900.jpg,20170706,1119,1,,,,
c4.1,Loc1,c4.1_20170706_112000.jpg,20170706,1120,1,,,,
c4.1,Loc1,c4.1_20170706_112100.jpg,20170706,1121,1,,,,
c4.1,Loc1,c4.1_20170706_112200.jpg,20170706,1122,1,,,,
c4.1,Loc1,c4.1_20170706_112300.jpg,20170706,1123,1,,,,
c4.1,Loc1,c4.1_20170706_112400.jpg,20170706,1124,1,1,,1,
c4.1,Loc1,c4.1_20170706_112500.jpg,20170706,1125,1,,,,
c4.1,Loc1,c4.1_20170706_112600.jpg,20170706,1126,1,,,,
c4.1,Loc1,c4.1_20170706_112700.jpg,20170706,1127,1,,,,
c4.1,Loc1,c4.1_20170706_112800.jpg,20170706,1128,1,,,,
c4.1,Loc1,c4.1_20170706_112900.jpg,20170706,1129,1,,,,
c4.1,Loc1,c4.1_20170706_113000.jpg,20170706,1130,1,1,,1,
c4.1,Loc1,c4.1_20170706_113100.jpg,20170706,1131,1,,,,
c4.1,Loc1,c4.1_20170706_113200.jpg,20170706,1132,1,1,,1,
c4.1,Loc1,c4.1_20170706_113300.jpg,20170706,1133,1,,,,
c4.1,Loc1,c4.1_20170706_113400.jpg,20170706,1134,1,1,,1,
c4.1,Loc1,c4.1_20170706_113500.jpg,20170706,1135,1,,,,
c4.1,Loc1,c4.1_20170706_113600.jpg,20170706,1136,1,1,,2,
c4.1,Loc1,c4.1_20170706_113700.jpg,20170706,1137,1,1,,,
c4.1,Loc1,c4.1_20170706_113800.jpg,20170706,1138,1,,,,
c4.1,Loc1,c4.1_20170706_113900.jpg,20170706,1139,1,,,,
c4.1,Loc1,c4.1_20170706_114000.jpg,20170706,1140,1,,,,
c4.1,Loc1,c4.1_20170706_114100.jpg,20170706,1141,1,1,,3,
c4.1,Loc1,c4.1_20170706_114200.jpg,20170706,1142,1,1,,,
c4.1,Loc1,c4.1_20170706_114300.jpg,20170706,1143,1,1,,,
c4.1,Loc1,c4.1_20170706_114400.jpg,20170706,1144,1,,,,
c4.1,Loc1,c4.1_20170706_114500.jpg,20170706,1145,1,1,,1,
c4.1,Loc1,c4.1_20170706_114600.jpg,20170706,1146,1,,,,
c4.1,Loc1,c4.1_20170706_114700.jpg,20170706,1147,1,,,,
c4.1,Loc1,c4.1_20170706_114800.jpg,20170706,1148,1,1,,1,
c4.1,Loc1,c4.1_20170706_114900.jpg,20170706,1149,1,,,,
c4.1,Loc1,c4.1_20170706_115000.jpg,20170706,1150,1,1,,2,
c4.1,Loc1,c4.1_20170706_115100.jpg,20170706,1151,1,1,,,
c4.1,Loc1,c4.1_20170706_115200.jpg,20170706,1152,1,,,,
c4.1,Loc1,c4.1_20170706_115300.jpg,20170706,1153,1,1,,1,
c4.1,Loc1,c4.1_20170706_115400.jpg,20170706,1154,1,,,,
c4.1,Loc1,c4.1_20170706_115500.jpg,20170706,1155,1,1,,2,
c4.1,Loc1,c4.1_20170706_115600.jpg,20170706,1156,1,1,,,
c4.1,Loc1,c4.1_20170706_115700.jpg,20170706,1157,1,,,,
c4.1,Loc1,c4.1_20170706_115800.jpg,20170706,1158,1,,,,
c4.1,Loc1,c4.1_20170706_115900.jpg,20170706,1159,1,1,,2,
c4.1,Loc1,c4.1_20170706_120000.jpg,20170706,1200,1,1,,,
c4.1,Loc1,c4.1_20170706_120100.jpg,20170706,1201,1,,,,
c4.1,Loc1,c4.1_20170706_120200.jpg,20170706,1202,1,,,,
c4.1,Loc1,c4.1_20170706_120300.jpg,20170706,1203,1,,,,
c4.1,Loc1,c4.1_20170706_120400.jpg,20170706,1204,1,,,,
c4.1,Loc1,c4.1_20170706_120500.jpg,20170706,1205,1,1,,1,
c4.1,Loc1,c4.1_20170706_120600.jpg,20170706,1206,1,,,,
c4.1,Loc1,c4.1_20170706_120700.jpg,20170706,1207,1,,,,
c4.1,Loc1,c4.1_20170706_120800.jpg,20170706,1208,1,,,,
c4.1,Loc1,c4.1_20170706_120900.jpg,20170706,1209,1,1,,1,
c4.1,Loc1,c4.1_20170706_121000.jpg,20170706,1210,1,,,,
c4.1,Loc1,c4.1_20170706_121100.jpg,20170706,1211,1,,,,
c4.1,Loc1,c4.1_20170706_121200.jpg,20170706,1212,1,1,,1,
c4.1,Loc1,c4.1_20170706_121300.jpg,20170706,1213,1,,,,
c4.1,Loc1,c4.1_20170706_121400.jpg,20170706,1214,1,,,,
c4.1,Loc1,c4.1_20170706_121500.jpg,20170706,1215,1,1,,2,
c4.1,Loc1,c4.1_20170706_121600.jpg,20170706,1216,1,1,,,
c4.1,Loc1,c4.1_20170706_121700.jpg,20170706,1217,1,,,,
c4.1,Loc1,c4.1_20170706_121800.jpg,20170706,1218,1,,,,
c4.1,Loc1,c4.1_20170706_121900.jpg,20170706,1219,1,1,,2,
c4.1,Loc1,c4.1_20170706_122000.jpg,20170706,1220,1,1,,,
c4.1,Loc1,c4.1_20170706_122100.jpg,20170706,1221,1,,,,
c4.1,Loc1,c4.1_20170706_122200.jpg,20170706,1222,1,,,,
c4.1,Loc1,c4.1_20170706_122300.jpg,20170706,1223,1,,,,
c4.1,Loc1,c4.1_20170706_122400.jpg,20170706,1224,1,1,,1,
c4.1,Loc1,c4.1_20170706_122500.jpg,20170706,1225,1,,,,
c4.1,Loc1,c4.1_20170706_122600.jpg,20170706,1226,1,1,,1,
c4.1,Loc1,c4.1_20170706_122700.jpg,20170706,1227,1,,,,
c4.1,Loc1,c4.1_20170706_122800.jpg,20170706,1228,1,,,,
c4.1,Loc1,c4.1_20170706_122900.jpg,20170706,1229,1,,,,
c4.1,Loc1,c4.1_20170706_123000.jpg,20170706,1230,1,,,,
c4.1,Loc1,c4.1_20170706_123100.jpg,20170706,1231,1,1,,2,
c4.1,Loc1,c4.1_20170706_123200.jpg,20170706,1232,1,1,,,
c4.1,Loc1,c4.1_20170706_123300.jpg,20170706,1233,1,,,,
c4.1,Loc1,c4.1_20170706_123400.jpg,20170706,1234,1,,,,
c4.1,Loc1,c4.1_20170706_123500.jpg,20170706,1235,1,,,,
c4.1,Loc1,c4.1_20170706_123600.jpg,20170706,1236,1,,,,
c4.1,Loc1,c4.1_20170706_123700.jpg,20170706,1237,1,,,,
c4.1,Loc1,c4.1_20170706_123800.jpg,20170706,1238,1,1,,1,
c4.1,Loc1,c4.1_20170706_123900.jpg,20170706,1239,1,,,,
c4.1,Loc1,c4.1_20170706_124000.jpg,20170706,1240,1,,,,
c4.1,Loc1,c4.1_20170706_124100.jpg,20170706,1241,1,,,,
c4.1,Loc1,c4.1_20170706_124200.jpg,20170706,1242,1,,,,
c4.1,Loc1,c4.1_20170706_124300.jpg,20170706,1243,1,,,,
c4.1,Loc1,c4.1_20170706_124400.jpg,20170706,1244,1,,,,
c4.1,Loc1,c4.1_20170706_124500.jpg,20170706,1245,1,1,,2,
c4.1,Loc1,c4.1_20170706_124600.jpg,20170706,1246,1,1,,,
c4.1,Loc1,c4.1_20170706_124700.jpg,20170706,1247,1,,,,
c4.1,Loc1,c4.1_20170706_124800.jpg,20170706,1248,1,,,,
c4.1,Loc1,c4.1_20170706_124900.jpg,20170706,1249,1,1,,1,
c4.1,Loc1,c4.1_20170706_125000.jpg,20170706,1250,1,,,,
c4.1,Loc1,c4.1_20170706_125100.jpg,20170706,1251,1,,,,
c4.1,Loc1,c4.1_20170706_125200.jpg,20170706,1252,1,1,,2,
c4.1,Loc1,c4.1_20170706_125300.jpg,20170706,1253,1,1,,,
c4.1,Loc1,c4.1_20170706_125400.jpg,20170706,1254,1,,,,
c4.1,Loc1,c4.1_20170706_125500.jpg,20170706,1255,1,1,,4,
c4.1,Loc1,c4.1_20170706_125600.jpg,20170706,1256,1,1,,,
c4.1,Loc1,c4.1_20170706_125700.jpg,20170706,1257,1,1,,,
c4.1,Loc1,c4.1_20170706_125800.jpg,20170706,1258,1,1,,,
c4.1,Loc1,c4.1_20170706_125900.jpg,20170706,1259,1,,,,
c4.1,Loc1,c4.1_20170706_130000.jpg,20170706,1300,1,,,,
c4.1,Loc1,c4.1_20170706_130100.jpg,20170706,1301,1,,,,
c4.1,Loc1,c4.1_20170706_130200.jpg,20170706,1302,1,1,,2,
c4.1,Loc1,c4.1_20170706_130300.jpg,20170706,1303,1,1,,,
c4.1,Loc1,c4.1_20170706_130400.jpg,20170706,1304,1,,,,
c4.1,Loc1,c4.1_20170706_130500.jpg,20170706,1305,1,1,,2,
c4.1,Loc1,c4.1_20170706_130600.jpg,20170706,1306,1,1,,,
c4.1,Loc1,c4.1_20170706_130700.jpg,20170706,1307,1,,,,
c4.1,Loc1,c4.1_20170706_130800.jpg,20170706,1308,1,,,,
c4.1,Loc1,c4.1_20170706_130900.jpg,20170706,1309,1,1,,1,
c4.1,Loc1,c4.1_20170706_131000.jpg,20170706,1310,1,,,,
c4.1,Loc1,c4.1_20170706_131100.jpg,20170706,1311,1,1,,1,
c4.1,Loc1,c4.1_20170706_131200.jpg,20170706,1312,1,,,,
c4.1,Loc1,c4.1_20170706_131300.jpg,20170706,1313,1,,,,
