Site,Location,File,Date,Time,#Flowers,#Number,Insect,#Minutes,#Minutes2,#Minutes3,#Minutes 4
c1.1,Loc1,c1.1_20170628_113900.jpg,20170628,1139,1,,,,,,
c1.1,Loc1,c1.1_20170628_114000.jpg,20170628,1140,1,,,,,,
c1.1,Loc1,c1.1_20170628_114100.jpg,20170628,1141,1,,,,,,
c1.1,Loc1,c1.1_20170628_114200.jpg,20170628,1142,1,,,,,,
c1.1,Loc1,c1.1_20170628_114300.jpg,20170628,1143,1,,,,,,
c1.1,Loc1,c1.1_20170628_114400.jpg,20170628,1144,1,,,,,,
c1.1,Loc1,c1.1_20170628_114500.jpg,20170628,1145,1,,,,,,
c1.1,Loc1,c1.1_20170628_114600.jpg,20170628,1146,1,,,,,,
c1.1,Loc1,c1.1_20170628_114700.jpg,20170628,1147,1,,,,,,
c1.1,Loc1,c1.1_20170628_114800.jpg,20170628,1148,1,,,,,,
c1.1,Loc1,c1.1_20170628_114900.jpg,20170628,1149,1,,,,,,
c1.1,Loc1,c1.1_20170628_115000.jpg,20170628,1150,1,,,,,,
c1.1,Loc1,c1.1_20170628_115100.jpg,20170628,1151,1,,,,,,
c1.1,Loc1,c1.1_20170628_115200.jpg,20170628,1152,1,,,,,,
c1.1,Loc1,c1.1_20170628_115300.jpg,20170628,1153,1,,,,,,
c1.1,Loc1,c1.1_20170628_115400.jpg,20170628,1154,1,,,,,,
c1.1,Loc1,c1.1_20170628_115500.jpg,20170628,1155,1,,,,,,
c1.1,Loc1,c1.1_20170628_115600.jpg,20170628,1156,1,,,,,,
c1.1,Loc1,c1.1_20170628_115700.jpg,20170628,1157,1,,,,,,
c1.1,Loc1,c1.1_20170628_115800.jpg,20170628,1158,1,,,,,,
c1.1,Loc1,c1.1_20170628_115900.jpg,20170628,1159,1,,,,,,
c1.1,Loc1,c1.1_20170628_120000.jpg,20170628,1200,1,1,,1,,,
c1.1,Loc1,c1.1_20170628_120100.jpg,20170628,1201,1,,,,,,
c1.1,Loc1,c1.1_20170628_120200.jpg,20170628,1202,1,,,,,,
c1.1,Loc1,c1.1_20170628_120300.jpg,20170628,1203,1,,,,,,
c1.1,Loc1,c1.1_20170628_120400.jpg,20170628,1204,1,,,,,,
c1.1,Loc1,c1.1_20170628_120500.jpg,20170628,1205,1,,,,,,
c1.1,Loc1,c1.1_20170628_120600.jpg,20170628,1206,1,,,,,,
c1.1,Loc1,c1.1_20170628_120700.jpg,20170628,1207,1,,,,,,
c1.1,Loc1,c1.1_20170628_120800.jpg,20170628,1208,1,,,,,,
c1.1,Loc1,c1.1_20170628_120900.jpg,20170628,1209,1,,,,,,
c1.1,Loc1,c1.1_20170628_121000.jpg,20170628,1210,1,,,,,,
c1.1,Loc1,c1.1_20170628_121100.jpg,20170628,1211,1,,,,,,
c1.1,Loc1,c1.1_20170628_121200.jpg,20170628,1212,1,,,,,,
c1.1,Loc1,c1.1_20170628_121300.jpg,20170628,1213,1,,,,,,
c1.1,Loc1,c1.1_20170628_121400.jpg,20170628,1214,1,,,,,,
c1.1,Loc1,c1.1_20170628_121500.jpg,20170628,1215,1,,,,,,
c1.1,Loc1,c1.1_20170628_121600.jpg,20170628,1216,1,,,,,,
c1.1,Loc1,c1.1_20170628_121700.jpg,20170628,1217,1,,,,,,
c1.1,Loc1,c1.1_20170628_121800.jpg,20170628,1218,1,,,,,,
c1.1,Loc1,c1.1_20170628_121900.jpg,20170628,1219,1,,,,,,
c1.1,Loc1,c1.1_20170628_122000.jpg,20170628,1220,1,,,,,,
c1.1,Loc1,c1.1_20170628_122100.jpg,20170628,1221,1,,,,,,
c1.1,Loc1,c1.1_20170628_122200.jpg,20170628,1222,1,,,,,,
c1.1,Loc1,c1.1_20170628_122300.jpg,20170628,1223,1,,,,,,
c1.1,Loc1,c1.1_20170628_122400.jpg,20170628,1224,1,,,,,,
c1.1,Loc1,c1.1_20170628_122500.jpg,20170628,1225,1,,,,,,
c1.1,Loc1,c1.1_20170628_122600.jpg,20170628,1226,1,,,,,,
c1.1,Loc1,c1.1_20170628_122700.jpg,20170628,1227,1,,,,,,
c1.1,Loc1,c1.1_20170628_122800.jpg,20170628,1228,1,,,,,,
c1.1,Loc1,c1.1_20170628_122900.jpg,20170628,1229,1,,,,,,
c1.1,Loc1,c1.1_20170628_123000.jpg,20170628,1230,1,,,,,,
c1.1,Loc1,c1.1_20170628_123100.jpg,20170628,1231,1,,,,,,
c1.1,Loc1,c1.1_20170628_123200.jpg,20170628,1232,1,,,,,,
c1.1,Loc1,c1.1_20170628_123300.jpg,20170628,1233,1,,,,,,
c1.1,Loc1,c1.1_20170628_123400.jpg,20170628,1234,1,,,,,,
c1.1,Loc1,c1.1_20170628_123500.jpg,20170628,1235,1,,,,,,
c1.1,Loc1,c1.1_20170628_123600.jpg,20170628,1236,1,,,,,,
c1.1,Loc1,c1.1_20170628_123700.jpg,20170628,1237,1,,,,,,
c1.1,Loc1,c1.1_20170628_123800.jpg,20170628,1238,1,,,,,,
c1.1,Loc1,c1.1_20170628_123900.jpg,20170628,1239,1,,,,,,
c1.1,Loc1,c1.1_20170628_124000.jpg,20170628,1240,1,,,,,,
c1.1,Loc1,c1.1_20170628_124100.jpg,20170628,1241,1,,,,,,
c1.1,Loc1,c1.1_20170628_124200.jpg,20170628,1242,1,,,,,,
c1.1,Loc1,c1.1_20170628_124300.jpg,20170628,1243,1,,,,,,
c1.1,Loc1,c1.1_20170628_124400.jpg,20170628,1244,1,,,,,,
c1.1,Loc1,c1.1_20170628_124500.jpg,20170628,1245,1,,,,,,
c1.1,Loc1,c1.1_20170628_124600.jpg,20170628,1246,1,,,,,,
c1.1,Loc1,c1.1_20170628_124700.jpg,20170628,1247,1,,,,,,
c1.1,Loc1,c1.1_20170628_124800.jpg,20170628,1248,1,,,,,,
c1.1,Loc1,c1.1_20170628_124900.jpg,20170628,1249,1,,,,,,
c1.1,Loc1,c1.1_20170628_125000.jpg,20170628,1250,1,,,,,,
c1.1,Loc1,c1.1_20170628_125100.jpg,20170628,1251,1,,,,,,
c1.1,Loc1,c1.1_20170628_125200.jpg,20170628,1252,1,,,,,,
c1.1,Loc1,c1.1_20170628_125300.jpg,20170628,1253,1,,,,,,
c1.1,Loc1,c1.1_20170628_125400.jpg,20170628,1254,1,,,,,,
c1.1,Loc1,c1.1_20170628_125500.jpg,20170628,1255,1,,,,,,
c1.1,Loc1,c1.1_20170628_125600.jpg,20170628,1256,1,,,,,,
c1.1,Loc1,c1.1_20170628_125700.jpg,20170628,1257,1,,,,,,
c1.1,Loc1,c1.1_20170628_125800.jpg,20170628,1258,1,,,,,,
c1.1,Loc1,c1.1_20170628_125900.jpg,20170628,1259,1,,,,,,
c1.1,Loc1,c1.1_20170628_130000.jpg,20170628,1300,1,,,,,,
c1.1,Loc1,c1.1_20170628_130100.jpg,20170628,1301,1,,,,,,
c1.1,Loc1,c1.1_20170628_130200.jpg,20170628,1302,1,,,,,,
c1.1,Loc1,c1.1_20170628_130300.jpg,20170628,1303,1,,,,,,
c1.1,Loc1,c1.1_20170628_130400.jpg,20170628,1304,1,,,,,,
c1.1,Loc1,c1.1_20170628_130500.jpg,20170628,1305,1,,,,,,
c1.1,Loc1,c1.1_20170628_130600.jpg,20170628,1306,1,,,,,,
c1.1,Loc1,c1.1_20170628_130700.jpg,20170628,1307,1,,,,,,
c1.1,Loc1,c1.1_20170628_130800.jpg,20170628,1308,1,,,,,,
c1.1,Loc1,c1.1_20170628_130900.jpg,20170628,1309,1,,,,,,
c1.1,Loc1,c1.1_20170628_131000.jpg,20170628,1310,1,,,,,,
c1.1,Loc1,c1.1_20170628_131100.jpg,20170628,1311,1,1,,1,,,
c1.1,Loc1,c1.1_20170628_131200.jpg,20170628,1312,1,,,,,,
c1.1,Loc1,c1.1_20170628_131300.jpg,20170628,1313,1,,,,,,
c1.1,Loc1,c1.1_20170628_131400.jpg,20170628,1314,1,,,,,,
c1.1,Loc1,c1.1_20170628_131500.jpg,20170628,1315,1,,,,,,
c1.1,Loc1,c1.1_20170628_131600.jpg,20170628,1316,1,,,,,,
c1.1,Loc1,c1.1_20170628_131700.jpg,20170628,1317,1,,,,,,
c1.1,Loc1,c1.1_20170628_131800.jpg,20170628,1318,1,,,,,,
c1.1,Loc1,c1.1_20170628_131900.jpg,20170628,1319,1,,,,,,
c1.1,Loc1,c1.1_20170628_132000.jpg,20170628,1320,1,,,,,,
c1.1,Loc1,c1.1_20170628_132100.jpg,20170628,1321,1,,,,,,
c1.1,Loc1,c1.1_20170628_132200.jpg,20170628,1322,1,,,,,,
c1.1,Loc1,c1.1_20170628_132300.jpg,20170628,1323,1,,,,,,
c1.1,Loc1,c1.1_20170628_132400.jpg,20170628,1324,1,,,,,,
c1.1,Loc1,c1.1_20170628_132500.jpg,20170628,1325,1,,,,,,
c1.1,Loc1,c1.1_20170628_132600.jpg,20170628,1326,1,,,,,,
c1.1,Loc1,c1.1_20170628_132700.jpg,20170628,1327,1,,,,,,
c1.1,Loc1,c1.1_20170628_132800.jpg,20170628,1328,1,,,,,,
c1.1,Loc1,c1.1_20170628_132900.jpg,20170628,1329,1,,,,,,
c1.1,Loc1,c1.1_20170628_133000.jpg,20170628,1330,1,,,,,,
c1.1,Loc1,c1.1_20170628_133100.jpg,20170628,1331,1,,,,,,
c1.1,Loc1,c1.1_20170628_133200.jpg,20170628,1332,1,,,,,,
c1.1,Loc1,c1.1_20170628_133300.jpg,20170628,1333,1,,,,,,
c1.1,Loc1,c1.1_20170628_133400.jpg,20170628,1334,1,,,,,,
c1.1,Loc1,c1.1_20170628_133500.jpg,20170628,1335,1,,,,,,
c1.1,Loc1,c1.1_20170628_133600.jpg,20170628,1336,1,1,,1,,,
c1.1,Loc1,c1.1_20170628_133700.jpg,20170628,1337,1,,,,,,
c1.1,Loc1,c1.1_20170628_133800.jpg,20170628,1338,1,,,,,,
c1.1,Loc1,c1.1_20170628_133900.jpg,20170628,1339,1,,,,,,
c1.1,Loc1,c1.1_20170628_134000.jpg,20170628,1340,1,,,,,,
c1.1,Loc1,c1.1_20170628_134100.jpg,20170628,1341,1,,,,,,
c1.1,Loc1,c1.1_20170628_134200.jpg,20170628,1342,1,,,,,,
c1.1,Loc1,c1.1_20170628_134300.jpg,20170628,1343,1,,,,,,
c1.1,Loc1,c1.1_20170628_134400.jpg,20170628,1344,1,,,,,,
c1.1,Loc1,c1.1_20170628_134500.jpg,20170628,1345,1,,,,,,
c1.1,Loc1,c1.1_20170628_134600.jpg,20170628,1346,1,,,,,,
c1.1,Loc1,c1.1_20170628_134700.jpg,20170628,1347,1,,,,,,
c1.1,Loc1,c1.1_20170628_134800.jpg,20170628,1348,1,,,,,,
c1.1,Loc1,c1.1_20170628_134900.jpg,20170628,1349,1,,,,,,
c1.1,Loc1,c1.1_20170628_135000.jpg,20170628,1350,1,,,,,,
c1.1,Loc1,c1.1_20170628_135100.jpg,20170628,1351,1,,,,,,
c1.1,Loc1,c1.1_20170628_135200.jpg,20170628,1352,1,,,,,,
c1.1,Loc1,c1.1_20170628_135300.jpg,20170628,1353,1,,,,,,
c1.1,Loc1,c1.1_20170628_135400.jpg,20170628,1354,1,,,,,,
c1.1,Loc1,c1.1_20170628_135500.jpg,20170628,1355,1,,,,,,
c1.1,Loc1,c1.1_20170628_135600.jpg,20170628,1356,1,,,,,,
c1.1,Loc1,c1.1_20170628_135700.jpg,20170628,1357,1,,,,,,
c1.1,Loc1,c1.1_20170628_135800.jpg,20170628,1358,1,,,,,,
c1.1,Loc1,c1.1_20170628_135900.jpg,20170628,1359,1,,,,,,
c1.1,Loc1,c1.1_20170628_140000.jpg,20170628,1400,1,,,,,,
c1.1,Loc1,c1.1_20170628_140100.jpg,20170628,1401,1,,,,,,
c1.1,Loc1,c1.1_20170628_140200.jpg,20170628,1402,1,,,,,,
c1.1,Loc1,c1.1_20170628_140300.jpg,20170628,1403,1,,,,,,
c1.1,Loc1,c1.1_20170628_140400.jpg,20170628,1404,1,,,,,,
c1.1,Loc1,c1.1_20170628_140500.jpg,20170628,1405,1,,,,,,
c1.1,Loc1,c1.1_20170628_140600.jpg,20170628,1406,1,,,,,,
c1.1,Loc1,c1.1_20170628_140700.jpg,20170628,1407,1,,,,,,
c1.1,Loc1,c1.1_20170628_140800.jpg,20170628,1408,1,,,,,,
c1.1,Loc1,c1.1_20170628_140900.jpg,20170628,1409,1,,,,,,
c1.1,Loc1,c1.1_20170628_141000.jpg,20170628,1410,1,,,,,,
c1.1,Loc1,c1.1_20170628_141100.jpg,20170628,1411,1,,,,,,
c1.1,Loc1,c1.1_20170628_141200.jpg,20170628,1412,1,,,,,,
c1.1,Loc1,c1.1_20170628_141300.jpg,20170628,1413,1,,,,,,
c1.1,Loc1,c1.1_20170628_141400.jpg,20170628,1414,1,,,,,,
c1.1,Loc1,c1.1_20170628_141500.jpg,20170628,1415,1,,,,,,
c1.1,Loc1,c1.1_20170628_141600.jpg,20170628,1416,1,1,,1,,,
c1.1,Loc1,c1.1_20170628_141700.jpg,20170628,1417,1,,,,,,
c1.1,Loc1,c1.1_20170628_141800.jpg,20170628,1418,1,,,,,,
c1.1,Loc1,c1.1_20170628_141900.jpg,20170628,1419,1,,,,,,
c1.1,Loc1,c1.1_20170628_142000.jpg,20170628,1420,1,,,,,,
c1.1,Loc1,c1.1_20170628_142100.jpg,20170628,1421,1,,,,,,
c1.1,Loc1,c1.1_20170628_142200.jpg,20170628,1422,1,,,,,,
c1.1,Loc1,c1.1_20170628_142300.jpg,20170628,1423,1,,,,,,
c1.1,Loc1,c1.1_20170628_142400.jpg,20170628,1424,1,,,,,,
c1.1,Loc1,c1.1_20170628_142500.jpg,20170628,1425,1,,,,,,
c1.1,Loc1,c1.1_20170628_142600.jpg,20170628,1426,1,,,,,,
c1.1,Loc1,c1.1_20170628_142700.jpg,20170628,1427,1,,,,,,
c1.1,Loc1,c1.1_20170628_142800.jpg,20170628,1428,1,,,,,,
c1.1,Loc1,c1.1_20170628_142900.jpg,20170628,1429,1,,,,,,
c1.1,Loc1,c1.1_20170628_143000.jpg,20170628,1430,1,,,,,,
c1.1,Loc1,c1.1_20170628_143100.jpg,20170628,1431,1,,,,,,
c1.1,Loc1,c1.1_20170628_143200.jpg,20170628,1432,1,,,,,,
c1.1,Loc1,c1.1_20170628_143300.jpg,20170628,1433,1,,,,,,
c1.1,Loc1,c1.1_20170628_143400.jpg,20170628,1434,1,,,,,,
c1.1,Loc1,c1.1_20170628_143500.jpg,20170628,1435,1,,,,,,
c1.1,Loc1,c1.1_20170628_143600.jpg,20170628,1436,1,,,,,,
c1.1,Loc1,c1.1_20170628_143700.jpg,20170628,1437,1,,,,,,
c1.1,Loc1,c1.1_20170628_143800.jpg,20170628,1438,1,,,,,,
c1.1,Loc1,c1.1_20170628_143900.jpg,20170628,1439,1,,,,,,
c1.1,Loc1,c1.1_20170628_144000.jpg,20170628,1440,1,,,,,,
c1.1,Loc1,c1.1_20170628_144100.jpg,20170628,1441,1,,,,,,
c1.1,Loc1,c1.1_20170628_144200.jpg,20170628,1442,1,,,,,,
c1.1,Loc1,c1.1_20170628_144300.jpg,20170628,1443,1,,,,,,
c1.1,Loc1,c1.1_20170628_144400.jpg,20170628,1444,1,,,,,,
c1.1,Loc1,c1.1_20170628_144500.jpg,20170628,1445,1,,,,,,
c1.1,Loc1,c1.1_20170628_144600.jpg,20170628,1446,1,,,,,,
c1.1,Loc1,c1.1_20170628_144700.jpg,20170628,1447,1,,,,,,
c1.1,Loc1,c1.1_20170628_144800.jpg,20170628,1448,1,,,,,,
c1.1,Loc1,c1.1_20170628_144900.jpg,20170628,1449,1,,,,,,
c1.1,Loc1,c1.1_20170628_145000.jpg,20170628,1450,1,,,,,,
c1.1,Loc1,c1.1_20170628_145100.jpg,20170628,1451,1,,,,,,
c1.1,Loc1,c1.1_20170628_145200.jpg,20170628,1452,1,,,,,,
c1.1,Loc1,c1.1_20170628_145300.jpg,20170628,1453,1,,,,,,
c1.1,Loc1,c1.1_20170628_145400.jpg,20170628,1454,1,,,,,,
c1.1,Loc1,c1.1_20170628_145500.jpg,20170628,1455,1,,,,,,
c1.1,Loc1,c1.1_20170628_145600.jpg,20170628,1456,1,,,,,,
c1.1,Loc1,c1.1_20170628_145700.jpg,20170628,1457,1,,,,,,
c1.1,Loc1,c1.1_20170628_145800.jpg,20170628,1458,1,,,,,,
c1.1,Loc1,c1.1_20170628_145900.jpg,20170628,1459,1,,,,,,
c1.1,Loc1,c1.1_20170628_150000.jpg,20170628,1500,1,,,,,,
c1.1,Loc1,c1.1_20170628_150100.jpg,20170628,1501,1,,,,,,
c1.1,Loc1,c1.1_20170628_150200.jpg,20170628,1502,1,,,,,,
c1.1,Loc1,c1.1_20170628_150300.jpg,20170628,1503,1,,,,,,
c1.1,Loc1,c1.1_20170628_150400.jpg,20170628,1504,1,,,,,,
c1.1,Loc1,c1.1_20170628_150500.jpg,20170628,1505,1,,,,,,
c1.1,Loc1,c1.1_20170628_150600.jpg,20170628,1506,1,,,,,,
c1.1,Loc1,c1.1_20170628_150700.jpg,20170628,1507,1,,,,,,
c1.1,Loc1,c1.1_20170628_150800.jpg,20170628,1508,1,,,,,,
c1.1,Loc1,c1.1_20170628_150900.jpg,20170628,1509,1,,,,,,
c1.1,Loc1,c1.1_20170628_151000.jpg,20170628,1510,1,,,,,,
c1.1,Loc1,c1.1_20170628_151100.jpg,20170628,1511,1,,,,,,
c1.1,Loc1,c1.1_20170628_151200.jpg,20170628,1512,1,,,,,,
c1.1,Loc1,c1.1_20170628_151300.jpg,20170628,1513,1,,,,,,
c1.1,Loc1,c1.1_20170628_151400.jpg,20170628,1514,1,,,,,,
c1.1,Loc1,c1.1_20170628_151500.jpg,20170628,1515,1,,,,,,
c1.1,Loc1,c1.1_20170628_151600.jpg,20170628,1516,1,,,,,,
c1.1,Loc1,c1.1_20170628_151700.jpg,20170628,1517,1,,,,,,
c1.1,Loc1,c1.1_20170628_151800.jpg,20170628,1518,1,,,,,,
c1.1,Loc1,c1.1_20170628_151900.jpg,20170628,1519,1,,,,,,
c1.1,Loc1,c1.1_20170628_152000.jpg,20170628,1520,1,,,,,,
c1.1,Loc1,c1.1_20170628_152100.jpg,20170628,1521,1,,,,,,
c1.1,Loc1,c1.1_20170628_152200.jpg,20170628,1522,1,,,,,,
c1.1,Loc1,c1.1_20170628_152300.jpg,20170628,1523,1,,,,,,
c1.1,Loc1,c1.1_20170628_152400.jpg,20170628,1524,1,,,,,,
c1.1,Loc1,c1.1_20170628_152500.jpg,20170628,1525,1,,,,,,
c1.1,Loc1,c1.1_20170628_152600.jpg,20170628,1526,1,,,,,,
c1.1,Loc1,c1.1_20170628_152700.jpg,20170628,1527,1,,,,,,
c1.1,Loc1,c1.1_20170628_152800.jpg,20170628,1528,1,,,,,,
c1.1,Loc1,c1.1_20170628_152900.jpg,20170628,1529,1,,,,,,
c1.1,Loc1,c1.1_20170628_153000.jpg,20170628,1530,1,,,,,,
c1.1,Loc1,c1.1_20170628_153100.jpg,20170628,1531,1,,,,,,
c1.1,Loc1,c1.1_20170628_161100.jpg,20170628,1611,1,,,,,,
c1.1,Loc1,c1.1_20170628_195300.jpg,20170628,1953,1,,,,,,
c1.1,Loc1,c1.1_20170628_195400.jpg,20170628,1954,1,,,,,,
c1.1,Loc1,c1.1_20170628_195500.jpg,20170628,1955,1,,,,,,
c1.1,Loc1,c1.1_20170628_195600.jpg,20170628,1956,1,,,,,,
c1.1,Loc1,c1.1_20170628_195700.jpg,20170628,1957,1,,,,,,
c1.1,Loc1,c1.1_20170628_195800.jpg,20170628,1958,1,,,,,,
c1.1,Loc1,c1.1_20170629_073400.jpg,20170629,734,1,,,,,,
c1.1,Loc1,c1.1_20170629_073500.jpg,20170629,735,1,,,,,,
c1.1,Loc1,c1.1_20170629_073600.jpg,20170629,736,1,,,,,,
c1.1,Loc1,c1.1_20170629_073700.jpg,20170629,737,1,,,,,,
c1.1,Loc1,c1.1_20170629_073800.jpg,20170629,738,1,,,,,,
c1.1,Loc1,c1.1_20170629_073900.jpg,20170629,739,1,,,,,,
c1.1,Loc1,c1.1_20170629_074000.jpg,20170629,740,1,,,,,,
c1.1,Loc1,c1.1_20170629_074100.jpg,20170629,741,1,,,,,,
c1.1,Loc1,c1.1_20170629_074200.jpg,20170629,742,1,,,,,,
c1.1,Loc1,c1.1_20170629_074300.jpg,20170629,743,1,,,,,,
c1.1,Loc1,c1.1_20170629_074400.jpg,20170629,744,1,,,,,,
c1.1,Loc1,c1.1_20170629_074500.jpg,20170629,745,1,,,,,,
c1.1,Loc1,c1.1_20170629_074600.jpg,20170629,746,1,,,,,,
c1.1,Loc1,c1.1_20170629_074700.jpg,20170629,747,1,,,,,,
c1.1,Loc1,c1.1_20170629_074800.jpg,20170629,748,1,,,,,,
c1.1,Loc1,c1.1_20170629_074900.jpg,20170629,749,1,,,,,,
c1.1,Loc1,c1.1_20170629_075000.jpg,20170629,750,1,,,,,,
c1.1,Loc1,c1.1_20170629_075100.jpg,20170629,751,1,,,,,,
c1.1,Loc1,c1.1_20170629_075200.jpg,20170629,752,1,,,,,,
c1.1,Loc1,c1.1_20170629_075300.jpg,20170629,753,1,,,,,,
c1.1,Loc1,c1.1_20170629_075400.jpg,20170629,754,1,,,,,,
c1.1,Loc1,c1.1_20170629_075500.jpg,20170629,755,1,,,,,,
c1.1,Loc1,c1.1_20170629_075600.jpg,20170629,756,1,,,,,,
c1.1,Loc1,c1.1_20170629_075700.jpg,20170629,757,1,,,,,,
c1.1,Loc1,c1.1_20170629_075800.jpg,20170629,758,1,,,,,,
c1.1,Loc1,c1.1_20170629_075900.jpg,20170629,759,1,,,,,,
c1.1,Loc1,c1.1_20170629_080000.jpg,20170629,800,1,,,,,,
c1.1,Loc1,c1.1_20170629_080100.jpg,20170629,801,1,,,,,,
c1.1,Loc1,c1.1_20170629_080200.jpg,20170629,802,1,,,,,,
c1.1,Loc1,c1.1_20170629_080300.jpg,20170629,803,1,,,,,,
c1.1,Loc1,c1.1_20170629_080400.jpg,20170629,804,1,,,,,,
c1.1,Loc1,c1.1_20170629_080500.jpg,20170629,805,1,,,,,,
c1.1,Loc1,c1.1_20170629_080600.jpg,20170629,806,1,,,,,,
c1.1,Loc1,c1.1_20170629_080700.jpg,20170629,807,1,,,,,,
c1.1,Loc1,c1.1_20170629_080800.jpg,20170629,808,1,,,,,,
c1.1,Loc1,c1.1_20170629_080900.jpg,20170629,809,1,,,,,,
c1.1,Loc1,c1.1_20170629_081000.jpg,20170629,810,1,,,,,,
c1.1,Loc1,c1.1_20170629_081100.jpg,20170629,811,1,,,,,,
c1.1,Loc1,c1.1_20170629_081200.jpg,20170629,812,1,,,,,,
c1.1,Loc1,c1.1_20170629_081300.jpg,20170629,813,1,,,,,,
c1.1,Loc1,c1.1_20170629_081400.jpg,20170629,814,1,,,,,,
c1.1,Loc1,c1.1_20170629_081500.jpg,20170629,815,1,,,,,,
c1.1,Loc1,c1.1_20170629_081600.jpg,20170629,816,1,,,,,,
c1.1,Loc1,c1.1_20170629_081700.jpg,20170629,817,1,,,,,,
c1.1,Loc1,c1.1_20170629_081800.jpg,20170629,818,1,,,,,,
c1.1,Loc1,c1.1_20170629_081900.jpg,20170629,819,1,,,,,,
c1.1,Loc1,c1.1_20170629_082000.jpg,20170629,820,1,,,,,,
c1.1,Loc1,c1.1_20170629_082100.jpg,20170629,821,1,,,,,,
c1.1,Loc1,c1.1_20170629_082200.jpg,20170629,822,1,,,,,,
c1.1,Loc1,c1.1_20170629_082300.jpg,20170629,823,1,,,,,,
c1.1,Loc1,c1.1_20170629_082400.jpg,20170629,824,1,,,,,,
c1.1,Loc1,c1.1_20170629_082500.jpg,20170629,825,1,,,,,,
c1.1,Loc1,c1.1_20170629_082600.jpg,20170629,826,1,,,,,,
c1.1,Loc1,c1.1_20170629_082700.jpg,20170629,827,1,,,,,,
c1.1,Loc1,c1.1_20170629_082800.jpg,20170629,828,1,,,,,,
c1.1,Loc1,c1.1_20170629_082900.jpg,20170629,829,1,,,,,,
c1.1,Loc1,c1.1_20170629_083000.jpg,20170629,830,1,,,,,,
c1.1,Loc1,c1.1_20170629_083100.jpg,20170629,831,1,,,,,,
c1.1,Loc1,c1.1_20170629_083200.jpg,20170629,832,1,,,,,,
c1.1,Loc1,c1.1_20170629_083300.jpg,20170629,833,1,,,,,,
c1.1,Loc1,c1.1_20170629_083400.jpg,20170629,834,1,,,,,,
c1.1,Loc1,c1.1_20170629_083500.jpg,20170629,835,1,,,,,,
c1.1,Loc1,c1.1_20170629_083600.jpg,20170629,836,1,,,,,,
c1.1,Loc1,c1.1_20170629_083700.jpg,20170629,837,1,,,,,,
c1.1,Loc1,c1.1_20170629_083800.jpg,20170629,838,1,,,,,,
c1.1,Loc1,c1.1_20170629_083900.jpg,20170629,839,1,,,,,,
c1.1,Loc1,c1.1_20170629_084000.jpg,20170629,840,1,,,,,,
c1.1,Loc1,c1.1_20170629_084100.jpg,20170629,841,1,,,,,,
c1.1,Loc1,c1.1_20170629_084200.jpg,20170629,842,1,,,,,,
c1.1,Loc1,c1.1_20170629_084300.jpg,20170629,843,1,,,,,,
c1.1,Loc1,c1.1_20170629_084400.jpg,20170629,844,1,,,,,,
c1.1,Loc1,c1.1_20170629_084500.jpg,20170629,845,1,,,,,,
c1.1,Loc1,c1.1_20170629_084600.jpg,20170629,846,1,,,,,,
c1.1,Loc1,c1.1_20170629_084700.jpg,20170629,847,1,,,,,,
c1.1,Loc1,c1.1_20170629_084800.jpg,20170629,848,1,,,,,,
c1.1,Loc1,c1.1_20170629_084900.jpg,20170629,849,1,,,,,,
c1.1,Loc1,c1.1_20170629_085000.jpg,20170629,850,1,,,,,,
c1.1,Loc1,c1.1_20170629_085100.jpg,20170629,851,1,,,,,,
c1.1,Loc1,c1.1_20170629_085200.jpg,20170629,852,1,,,,,,
c1.1,Loc1,c1.1_20170629_085300.jpg,20170629,853,1,,,,,,
c1.1,Loc1,c1.1_20170629_085400.jpg,20170629,854,1,,,,,,
c1.1,Loc1,c1.1_20170629_085500.jpg,20170629,855,1,,,,,,
c1.1,Loc1,c1.1_20170629_085600.jpg,20170629,856,1,,,,,,
c1.1,Loc1,c1.1_20170629_085700.jpg,20170629,857,1,,,,,,
c1.1,Loc1,c1.1_20170629_085800.jpg,20170629,858,1,,,,,,
c1.1,Loc1,c1.1_20170629_085900.jpg,20170629,859,1,,,,,,
c1.1,Loc1,c1.1_20170629_090000.jpg,20170629,900,1,,,,,,
c1.1,Loc1,c1.1_20170629_090100.jpg,20170629,901,1,,,,,,
c1.1,Loc1,c1.1_20170629_090200.jpg,20170629,902,1,,,,,,
c1.1,Loc1,c1.1_20170629_090300.jpg,20170629,903,1,,,,,,
c1.1,Loc1,c1.1_20170629_090400.jpg,20170629,904,1,,,,,,
c1.1,Loc1,c1.1_20170629_090500.jpg,20170629,905,1,,,,,,
c1.1,Loc1,c1.1_20170629_090600.jpg,20170629,906,1,,,,,,
c1.1,Loc1,c1.1_20170629_090700.jpg,20170629,907,1,,,,,,
c1.1,Loc1,c1.1_20170629_090800.jpg,20170629,908,1,,,,,,
c1.1,Loc1,c1.1_20170629_090900.jpg,20170629,909,1,,,,,,
c1.1,Loc1,c1.1_20170629_091000.jpg,20170629,910,1,,,,,,
c1.1,Loc1,c1.1_20170629_091100.jpg,20170629,911,1,,,,,,
c1.1,Loc1,c1.1_20170629_091200.jpg,20170629,912,1,,,,,,
c1.1,Loc1,c1.1_20170629_091300.jpg,20170629,913,1,,,,,,
c1.1,Loc1,c1.1_20170629_091400.jpg,20170629,914,1,,,,,,
c1.1,Loc1,c1.1_20170629_091500.jpg,20170629,915,1,,,,,,
